id,time,snr,rssi,collision,missed_start,missed_end,interrupted
1,1000.0760329999999,128.0,8.0,True,False,False,
2,1000.0810329999999,140.0,20.0,True,False,False,
3,2000.076032,128.0,8.0,True,False,False,
4,2000.0810319999998,140.0,20.0,True,False,False,
5,3000.076032,128.0,8.0,True,False,False,
6,3000.081032,140.0,20.0,True,False,False,
7,4000.076032,128.0,8.0,True,False,False,
8,4000.0810319999996,140.0,20.0,True,False,False,
9,5000.076032,128.0,8.0,True,False,False,
10,5000.081032,140.0,20.0,True,False,False,
11,6000.076032,128.0,8.0,True,False,False,
12,6000.081032,140.0,20.0,True,False,False,
13,7000.076032,128.0,8.0,True,False,False,
14,7000.081032,140.0,20.0,True,False,False,
15,8000.076032,128.0,8.0,True,False,False,
16,8000.081032,140.0,20.0,True,False,False,
17,9000.076031999999,128.0,8.0,True,False,False,
18,9000.081032,140.0,20.0,True,False,False,
19,10000.076031999999,128.0,8.0,True,False,False,
20,10000.081032,140.0,20.0,True,False,False,
21,11000.076031999999,128.0,8.0,True,False,False,
22,11000.081032,140.0,20.0,True,False,False,
23,12000.076031999999,128.0,8.0,True,False,False,
24,12000.081032,140.0,20.0,True,False,False,
25,13000.076031999999,128.0,8.0,True,False,False,
26,13000.081032,140.0,20.0,True,False,False,
27,14000.076031999999,128.0,8.0,True,False,False,
28,14000.081032,140.0,20.0,True,False,False,
29,15000.076031999999,128.0,8.0,True,False,False,
30,15000.081032,140.0,20.0,True,False,False,
31,16000.076031999999,128.0,8.0,True,False,False,
32,16000.081032,140.0,20.0,True,False,False,
33,17000.076032,128.0,8.0,True,False,False,
34,17000.081032,140.0,20.0,True,False,False,
35,18000.076032,128.0,8.0,True,False,False,
36,18000.081032,140.0,20.0,True,False,False,
37,19000.076032,128.0,8.0,True,False,False,
38,19000.081032,140.0,20.0,True,False,False,
39,20000.076032,128.0,8.0,True,False,False,
40,20000.081032,140.0,20.0,True,False,False,
41,21000.076032,128.0,8.0,True,False,False,
42,21000.081032,140.0,20.0,True,False,False,
43,22000.076031999997,128.0,8.0,True,False,False,
44,22000.081032,140.0,20.0,True,False,False,
45,23000.076031999997,128.0,8.0,True,False,False,
46,23000.081032,140.0,20.0,True,False,False,
47,24000.076031999997,128.0,8.0,True,False,False,
48,24000.081032,140.0,20.0,True,False,False,
49,25000.076031999997,128.0,8.0,True,False,False,
50,25000.081032,140.0,20.0,True,False,False,
51,26000.076031999997,128.0,8.0,True,False,False,
52,26000.081032,140.0,20.0,True,False,False,
53,27000.076031999997,128.0,8.0,True,False,False,
54,27000.081032,140.0,20.0,True,False,False,
55,28000.076031999997,128.0,8.0,True,False,False,
56,28000.081032,140.0,20.0,True,False,False,
57,29000.076031999997,128.0,8.0,True,False,False,
58,29000.081032,140.0,20.0,True,False,False,
59,30000.076031999997,128.0,8.0,True,False,False,
60,30000.081032,140.0,20.0,True,False,False,
61,31000.076031999997,128.0,8.0,True,False,False,
62,31000.081032,140.0,20.0,True,False,False,
63,32000.076031999997,128.0,8.0,True,False,False,
64,32000.081032,140.0,20.0,True,False,False,
65,33000.076032,128.0,8.0,True,False,False,
66,33000.081032,140.0,20.0,True,False,False,
67,34000.076032,128.0,8.0,True,False,False,
68,34000.081032,140.0,20.0,True,False,False,
69,35000.076032,128.0,8.0,True,False,False,
70,35000.081032,140.0,20.0,True,False,False,
71,36000.076032,128.0,8.0,True,False,False,
72,36000.081032,140.0,20.0,True,False,False,
73,37000.076032,128.0,8.0,True,False,False,
74,37000.081032,140.0,20.0,True,False,False,
75,38000.076032,128.0,8.0,True,False,False,
