id,radio_id,start_time,airtime,location.x,location.y,tx_power,code_rate,spreading_factor,bandwidth,crc_enabled,preamble_len,fixed_len,iq_inverted,symbols,payload
523,1,262000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
524,2,262000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
525,1,263000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
526,2,263000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
527,1,264000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
528,2,264000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
529,1,265000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
530,2,265000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
531,1,266000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
532,2,266000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
533,1,267000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
534,2,267000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
535,1,268000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
536,2,268000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
537,1,269000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
538,2,269000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
539,1,270000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
540,2,270000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
541,1,271000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
542,2,271000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
543,1,272000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
544,2,272000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
545,1,273000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
546,2,273000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
547,1,274000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
548,2,274000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
549,1,275000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
550,2,275000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
551,1,276000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
552,2,276000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
553,1,277000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
554,2,277000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
555,1,278000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
556,2,278000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
557,1,279000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
558,2,279000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
559,1,280000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
560,2,280000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
561,1,281000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
562,2,281000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
563,1,282000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
564,2,282000.08,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
565,1,283000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
566,2,283000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
567,1,284000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
568,2,284000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
569,1,285000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
570,2,285000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
571,1,286000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
572,2,286000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
573,1,287000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
574,2,287000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
575,1,288000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
576,2,288000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
577,1,289000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
578,2,289000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
579,1,290000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
580,2,290000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
581,1,291000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
582,2,291000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
583,1,292000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
584,2,292000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
585,1,293000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
586,2,293000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
587,1,294000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
588,2,294000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
589,1,295000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
590,2,295000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
591,1,296000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
592,2,296000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
593,1,297000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
594,2,297000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
595,1,298000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
596,2,298000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
597,1,299000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
598,2,299000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
599,1,300000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
600,2,300000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
601,1,301000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
602,2,301000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
603,1,302000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
604,2,302000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
605,1,303000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
606,2,303000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
607,1,304000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
608,2,304000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
609,1,305000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
610,2,305000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
611,1,306000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
612,2,306000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
613,1,307000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
614,2,307000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
615,1,308000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
616,2,308000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
617,1,309000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
618,2,309000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
619,1,310000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
620,2,310000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
621,1,311000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
622,2,311000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
623,1,312000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
624,2,312000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
625,1,313000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
626,2,313000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
627,1,314000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
628,2,314000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
629,1,315000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
630,2,315000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
631,1,316000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
632,2,316000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
633,1,317000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
634,2,317000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
635,1,318000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
636,2,318000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
637,1,319000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
638,2,319000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
639,1,320000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
640,2,320000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
641,1,321000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
642,2,321000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
643,1,322000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
644,2,322000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
645,1,323000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
646,2,323000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
647,1,324000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
648,2,324000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
649,1,325000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
650,2,325000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
651,1,326000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
652,2,326000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
653,1,327000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
654,2,327000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
655,1,328000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
656,2,328000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
657,1,329000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
658,2,329000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
659,1,330000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
660,2,330000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
661,1,331000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
662,2,331000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
663,1,332000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
664,2,332000.07999999996,0.076032,0.0,0.0,20,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
665,1,333000.0,0.076032,0.0,0.0,8,4,7,0,True,14,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
