id,radio_id,start_time,airtime,location.x,location.y,tx_power,code_rate,spreading_factor,bandwidth,crc_enabled,preamble_len,fixed_len,iq_inverted,symbols,payload
50,2,25001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
51,1,26000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
52,2,26001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
53,1,27000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
54,2,27001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
55,1,28000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
56,2,28001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
57,1,29000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
58,2,29001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
59,1,30000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
60,2,30001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
61,1,31000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
62,2,31001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
63,1,32000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
64,2,32001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
65,1,33000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
66,2,33001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
67,1,34000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
68,2,34001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
69,1,35000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
70,2,35001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
71,1,36000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
72,2,36001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
73,1,37000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
74,2,37001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
75,1,38000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
76,2,38001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
77,1,39000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
78,2,39001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
79,1,40000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
80,2,40001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
81,1,41000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
82,2,41001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
83,1,42000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
84,2,42001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
85,1,43000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
86,2,43001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
87,1,44000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
88,2,44001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
89,1,45000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
90,2,45001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
91,1,46000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
92,2,46001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
93,1,47000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
94,2,47001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
95,1,48000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
96,2,48001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
97,1,49000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
98,2,49001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
99,1,50000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
100,2,50001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
101,1,51000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
102,2,51001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
103,1,52000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
104,2,52001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
105,1,53000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
106,2,53001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
107,1,54000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
108,2,54001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
109,1,55000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
110,2,55001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
111,1,56000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
112,2,56001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
113,1,57000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
114,2,57001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
115,1,58000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
116,2,58001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
117,1,59000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
118,2,59001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
119,1,60000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
120,2,60001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
121,1,61000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
122,2,61001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
123,1,62000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
124,2,62001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
125,1,63000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
126,2,63001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
127,1,64000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
128,2,64001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
129,1,65000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
130,2,65001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
131,1,66000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
132,2,66001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
133,1,67000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
134,2,67001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
135,1,68000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
136,2,68001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
137,1,69000.0,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
138,2,69001.5,1.7121279999999999,0.0,0.0,20,4,12,0,True,8,False,False,0,b'\x00\x01\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10'
