id,time,snr,rssi,collision,missed_start,missed_end,interrupted
1,1001.712129,140.0,20.0,False,False,False,
2,1002.712129,140.0,20.0,True,False,False,
3,2001.712128,140.0,20.0,False,False,False,
4,2002.712128,140.0,20.0,True,False,False,
5,3001.7121279999997,140.0,20.0,False,False,False,
6,3002.7121279999997,140.0,20.0,True,False,False,
7,4001.7121279999997,140.0,20.0,False,False,False,
8,4002.7121279999997,140.0,20.0,True,False,False,
9,5001.712128,140.0,20.0,False,False,False,
10,5002.712128,140.0,20.0,True,False,False,
11,6001.712128,140.0,20.0,False,False,False,
12,6002.712128,140.0,20.0,True,False,False,
13,7001.712128,140.0,20.0,False,False,False,
14,7002.712128,140.0,20.0,True,False,False,
15,8001.712127999999,140.0,20.0,False,False,False,
16,8002.712127999999,140.0,20.0,True,False,False,
17,9001.712128,140.0,20.0,False,False,False,
18,9002.712128,140.0,20.0,True,False,False,
19,10001.712128,140.0,20.0,False,False,False,
20,10002.712128,140.0,20.0,True,False,False,
21,11001.712128,140.0,20.0,False,False,False,
22,11002.712128,140.0,20.0,True,False,False,
23,12001.712128,140.0,20.0,False,False,False,
24,12002.712128,140.0,20.0,True,False,False,
25,13001.712128,140.0,20.0,False,False,False,
26,13002.712128,140.0,20.0,True,False,False,
27,14001.712128,140.0,20.0,False,False,False,
28,14002.712128,140.0,20.0,True,False,False,
29,15001.712128,140.0,20.0,False,False,False,
30,15002.712128,140.0,20.0,True,False,False,
31,16001.712128,140.0,20.0,False,False,False,
32,16002.712128,140.0,20.0,True,False,False,
33,17001.712128,140.0,20.0,False,False,False,
34,17002.712128,140.0,20.0,True,False,False,
35,18001.712128,140.0,20.0,False,False,False,
36,18002.712128,140.0,20.0,True,False,False,
37,19001.712128,140.0,20.0,False,False,False,
38,19002.712128,140.0,20.0,True,False,False,
39,20001.712128,140.0,20.0,False,False,False,
40,20002.712128,140.0,20.0,True,False,False,
41,21001.712128,140.0,20.0,False,False,False,
42,21002.712128,140.0,20.0,True,False,False,
43,22001.712128,140.0,20.0,False,False,False,
44,22002.712128,140.0,20.0,True,False,False,
45,23001.712128,140.0,20.0,False,False,False,
46,23002.712128,140.0,20.0,True,False,False,
47,24001.712128,140.0,20.0,False,False,False,
48,24002.712128,140.0,20.0,True,False,False,
49,25001.712128,140.0,20.0,True,False,False,
50,25002.712128,140.0,20.0,True,False,False,
51,26001.712128,140.0,20.0,False,False,False,
52,26002.712128,140.0,20.0,True,False,False,
53,27001.712128,140.0,20.0,False,False,False,
54,27002.712128,140.0,20.0,True,False,False,
55,28001.712128,140.0,20.0,False,False,False,
56,28002.712128,140.0,20.0,True,False,False,
57,29001.712128,140.0,20.0,False,False,False,
58,29002.712128,140.0,20.0,True,False,False,
59,30001.712128,140.0,20.0,False,False,False,
60,30002.712128,140.0,20.0,True,False,False,
61,31001.712128,140.0,20.0,False,False,False,
62,31002.712128,140.0,20.0,True,False,False,
63,32001.712128,140.0,20.0,False,False,False,
64,32002.712128,140.0,20.0,True,False,False,
65,33001.712128,140.0,20.0,False,False,False,
66,33002.712128,140.0,20.0,True,False,False,
67,34001.712128,140.0,20.0,False,False,False,
68,34002.712128,140.0,20.0,True,False,False,
69,35001.712128,140.0,20.0,False,False,False,
70,35002.712128,140.0,20.0,True,False,False,
71,36001.712128,140.0,20.0,False,False,False,
72,36002.712128,140.0,20.0,True,False,False,
73,37001.712128,140.0,20.0,False,False,False,
74,37002.712128,140.0,20.0,True,False,False,
75,38001.712128,140.0,20.0,False,False,False,
76,38002.712128,140.0,20.0,True,False,False,
77,39001.712128,140.0,20.0,False,False,False,
78,39002.712128,140.0,20.0,True,False,False,
79,40001.712128,140.0,20.0,False,False,False,
80,40002.712128,140.0,20.0,True,False,False,
81,41001.712128,140.0,20.0,False,False,False,
82,41002.712128,140.0,20.0,True,False,False,
83,42001.712128,140.0,20.0,False,False,False,
84,42002.712128,140.0,20.0,True,False,False,
85,43001.712128,140.0,20.0,False,False,False,
86,43002.712128,140.0,20.0,True,False,False,
87,44001.712128,140.0,20.0,False,False,False,
88,44002.712128,140.0,20.0,True,False,False,
89,45001.712128,140.0,20.0,False,False,False,
90,45002.712128,140.0,20.0,True,False,False,
91,46001.712128,140.0,20.0,False,False,False,
92,46002.712128,140.0,20.0,True,False,False,
93,47001.712128,140.0,20.0,False,False,False,
94,47002.712128,140.0,20.0,True,False,False,
95,48001.712128,140.0,20.0,False,False,False,
96,48002.712128,140.0,20.0,True,False,False,
97,49001.712128,140.0,20.0,False,False,False,
98,49002.712128,140.0,20.0,True,False,False,
99,50001.712128,140.0,20.0,False,False,False,
100,50002.712128,140.0,20.0,True,False,False,
101,51001.712128,140.0,20.0,False,False,False,
102,51002.712128,140.0,20.0,True,False,False,
103,52001.712128,140.0,20.0,False,False,False,
104,52002.712128,140.0,20.0,True,False,False,
105,53001.712128,140.0,20.0,False,False,False,
106,53002.712128,140.0,20.0,True,False,False,
107,54001.712128,140.0,20.0,False,False,False,
108,54002.712128,140.0,20.0,True,False,False,
109,55001.712128,140.0,20.0,False,False,False,
110,55002.712128,140.0,20.0,True,False,False,
111,56001.712128,140.0,20.0,False,False,False,
112,56002.712128,140.0,20.0,True,False,False,
113,57001.712128,140.0,20.0,False,False,False,
114,57002.712128,140.0,20.0,True,False,False,
115,58001.712128,140.0,20.0,False,False,False,
116,58002.712128,140.0,20.0,True,False,False,
117,59001.712128,140.0,20.0,False,False,False,
118,59002.712128,140.0,20.0,True,False,False,
119,60001.712128,140.0,20.0,False,False,False,
120,60002.712128,140.0,20.0,True,False,False,
121,61001.712128,140.0,20.0,False,False,False,
122,61002.712128,140.0,20.0,True,False,False,
123,62001.712128,140.0,20.0,False,False,False,
124,62002.712128,140.0,20.0,True,False,False,
125,63001.712128,140.0,20.0,False,False,False,
126,63002.712128,140.0,20.0,True,False,False,
127,64001.712128,140.0,20.0,False,False,False,
128,64002.712128,140.0,20.0,True,False,False,
129,65001.712128,140.0,20.0,True,False,False,
130,65002.712128,140.0,20.0,True,False,False,
131,66001.712128,140.0,20.0,False,False,False,
132,66002.712128,140.0,20.0,True,False,False,
133,67001.712128,140.0,20.0,False,False,False,
134,67002.712128,140.0,20.0,True,False,False,
135,68001.712128,140.0,20.0,False,False,False,
136,68002.712128,140.0,20.0,True,False,False,
137,69001.712128,140.0,20.0,False,False,False,
138,69002.712128,140.0,20.0,True,False,False,
139,70001.712128,140.0,20.0,False,False,False,
140,70002.712128,140.0,20.0,True,False,False,
141,71001.712128,140.0,20.0,False,False,False,
142,71002.712128,140.0,20.0,True,False,False,
143,72001.712128,140.0,20.0,False,False,False,
144,72002.712128,140.0,20.0,True,False,False,
145,73001.712128,140.0,20.0,False,False,False,
146,73002.712128,140.0,20.0,True,False,False,
147,74001.712128,140.0,20.0,False,False,False,
148,74002.712128,140.0,20.0,True,False,False,
149,75001.712128,140.0,20.0,False,False,False,
150,75002.712128,140.0,20.0,True,False,False,
151,76001.712128,140.0,20.0,True,False,False,
152,76002.712128,140.0,20.0,True,False,False,
153,77001.712128,140.0,20.0,False,False,False,
154,77002.712128,140.0,20.0,True,False,False,
155,78001.712128,140.0,20.0,False,False,False,
156,78002.712128,140.0,20.0,True,False,False,
157,79001.712128,140.0,20.0,False,False,False,
158,79002.712128,140.0,20.0,True,False,False,
159,80001.712128,140.0,20.0,False,False,False,
160,80002.712128,140.0,20.0,True,False,False,
161,81001.712128,140.0,20.0,False,False,False,
162,81002.712128,140.0,20.0,True,False,False,
163,82001.712128,140.0,20.0,False,False,False,
164,82002.712128,140.0,20.0,True,False,False,
165,83001.712128,140.0,20.0,False,False,False,
166,83002.712128,140.0,20.0,True,False,False,
167,84001.712128,140.0,20.0,False,False,False,
168,84002.712128,140.0,20.0,True,False,False,
169,85001.712128,140.0,20.0,False,False,False,
170,85002.712128,140.0,20.0,True,False,False,
171,86001.712128,140.0,20.0,False,False,False,
172,86002.712128,140.0,20.0,True,False,False,
173,87001.712128,140.0,20.0,False,False,False,
174,87002.712128,140.0,20.0,True,False,False,
175,88001.712128,140.0,20.0,False,False,False,
176,88002.712128,140.0,20.0,True,False,False,
177,89001.712128,140.0,20.0,False,False,False,
178,89002.712128,140.0,20.0,True,False,False,
179,90001.712128,140.0,20.0,False,False,False,
180,90002.712128,140.0,20.0,True,False,False,
181,91001.712128,140.0,20.0,False,False,False,
182,91002.712128,140.0,20.0,True,False,False,
183,92001.712128,140.0,20.0,False,False,False,
184,92002.712128,140.0,20.0,True,False,False,
185,93001.712128,140.0,20.0,False,False,False,
186,93002.712128,140.0,20.0,True,False,False,
187,94001.712128,140.0,20.0,False,False,False,
188,94002.712128,140.0,20.0,True,False,False,
189,95001.712128,140.0,20.0,False,False,False,
190,95002.712128,140.0,20.0,True,False,False,
191,96001.712128,140.0,20.0,False,False,False,
192,96002.712128,140.0,20.0,True,False,False,
193,97001.712128,140.0,20.0,False,False,False,
194,97002.712128,140.0,20.0,True,False,False,
195,98001.712128,140.0,20.0,False,False,False,
196,98002.712128,140.0,20.0,True,False,False,
197,99001.712128,140.0,20.0,False,False,False,
198,99002.712128,140.0,20.0,True,False,False,
199,100001.712128,140.0,20.0,False,False,False,
200,100002.712128,140.0,20.0,True,False,False,
201,101001.712128,140.0,20.0,False,False,False,
202,101002.712128,140.0,20.0,True,False,False,
203,102001.712128,140.0,20.0,True,False,False,
204,102002.712128,140.0,20.0,True,False,False,
205,103001.712128,140.0,20.0,False,False,False,
206,103002.712128,140.0,20.0,True,False,False,
207,104001.712128,140.0,20.0,False,False,False,
208,104002.712128,140.0,20.0,True,False,False,
209,105001.712128,140.0,20.0,False,False,False,
210,105002.712128,140.0,20.0,True,False,False,
211,106001.712128,140.0,20.0,False,False,False,
212,106002.712128,140.0,20.0,True,False,False,
213,107001.712128,140.0,20.0,False,False,False,
214,107002.712128,140.0,20.0,True,False,False,
215,108001.712128,140.0,20.0,False,False,False,
216,108002.712128,140.0,20.0,True,False,False,
217,109001.712128,140.0,20.0,False,False,False,
218,109002.712128,140.0,20.0,True,False,False,
219,110001.712128,140.0,20.0,False,False,False,
220,110002.712128,140.0,20.0,True,False,False,
221,111001.712128,140.0,20.0,False,False,False,
222,111002.712128,140.0,20.0,True,False,False,
223,112001.712128,140.0,20.0,False,False,False,
224,112002.712128,140.0,20.0,True,False,False,
225,113001.712128,140.0,20.0,True,False,False,
226,113002.712128,140.0,20.0,True,False,False,
227,114001.712128,140.0,20.0,False,False,False,
228,114002.712128,140.0,20.0,True,False,False,
229,115001.712128,140.0,20.0,False,False,False,
230,115002.712128,140.0,20.0,True,False,False,
231,116001.712128,140.0,20.0,False,False,False,
232,116002.712128,140.0,20.0,True,False,False,
233,117001.712128,140.0,20.0,False,False,False,
234,117002.712128,140.0,20.0,True,False,False,
235,118001.712128,140.0,20.0,False,False,False,
236,118002.712128,140.0,20.0,True,False,False,
237,119001.712128,140.0,20.0,False,False,False,
238,119002.712128,140.0,20.0,True,False,False,
239,120001.712128,140.0,20.0,False,False,False,
240,120002.712128,140.0,20.0,True,False,False,
241,121001.712128,140.0,20.0,False,False,False,
242,121002.712128,140.0,20.0,True,False,False,
243,122001.712128,140.0,20.0,False,False,False,
244,122002.712128,140.0,20.0,True,False,False,
245,123001.712128,140.0,20.0,False,False,False,
246,123002.712128,140.0,20.0,True,False,False,
247,124001.712128,140.0,20.0,False,False,False,
248,124002.712128,140.0,20.0,True,False,False,
249,125001.712128,140.0,20.0,False,False,False,
250,125002.712128,140.0,20.0,True,False,False,
251,126001.712128,140.0,20.0,False,False,False,
252,126002.712128,140.0,20.0,True,False,False,
253,127001.712128,140.0,20.0,False,False,False,
254,127002.712128,140.0,20.0,True,False,False,
255,128001.712128,140.0,20.0,False,False,False,
256,128002.712128,140.0,20.0,True,False,False,
257,129001.712128,140.0,20.0,False,False,False,
258,129002.712128,140.0,20.0,True,False,False,
